body,documents,type,id,gold_exact_answer,gold_ideal_answer,retrieved_pmids,retrieved_docids,pred_exact_answer,pred_ideal_answer,raw_llm,sources,answer_em,answer_f1,contexts
What is the relationship between thyroid hormone and inflammatory markers in heart failure patients?,"['19926244', '15259379', '11021766', '16524802', '15521205', '12165115']",factoid,53261e79600967d132000003,['There is an inverse correlation between inflammatory markers and FT3 circulating levels'],There is an inverse correlation between inflammatory markers (IL-6 and TNF alfa and PCR) and FT3 levels in patients with heart failure,"['19926244', '17893267', '19221174', '16524802', '11021766']","['19926244#0', '17893267#1', '19221174#2', '16524802#3', '11021766#4']",[['thyroid hormone']],"The relationship between thyroid hormone status and myocardial function in heart failure patients is complex and multifaceted. Several studies have investigated this connection, particularly in the context of inflammatory markers. For example, circulating interleukin-6 significantly correlates to thyroid hormone in acute myocardial infarction but not in chronic heart failure. Additionally, thyroid hormone appears to be a critical determinant of myocardial performance in heart failure. Research also explores the interplay between thyroid hormone and proinflammatory cytokines. Further investigation is needed to fully elucidate the precise mechanisms involved.","```json
{
""exact_answer"": ""thyroid hormone"",
""ideal_answer"": ""The relationship between thyroid hormone status and myocardial function in heart failure patients is complex and multifaceted. Several studies have investigated this connection, particularly in the context of inflammatory markers. For example, circulating interleukin-6 significantly correlates to thyroid hormone in acute myocardial infarction but not in chronic heart failure. Additionally, thyroid hormone appears to be a critical determinant of myocardial performance in heart failure. Research also explores the interplay between thyroid hormone and proinflammatory cytokines. Further investigation is needed to fully elucidate the precise mechanisms involved.""
}
```","[{'doc_id': '19926244#0', 'pmid': '19926244', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '17893267#1', 'pmid': '17893267', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '19221174#2', 'pmid': '19221174', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '16524802#3', 'pmid': '16524802', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '11021766#4', 'pmid': '11021766', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Title: Relationship between triiodothyronine and proinflammatory cytokines in chronic heart failure.', 'Title: Thyroid hormone is a critical determinant of myocardial performance in patients with heart failure: potential therapeutic implications.', 'Title: The relationship of thyroid hormone status with myocardial function in stress cardiomyopathy.', 'Title: [Inflammatory markers in heart failure].', 'Title: Circulating interleukin-6 significantly correlates to thyroid hormone in acute myocardial infarction but not in chronic heart failure.']"
What is the gold standard treatment for Iatrogenic male incontinence?,"['23259418', '20877609', '19296976', '17982750']",factoid,5325fdf0600967d132000001,"['Artificial urethral sphincter', 'AUS']","The artificial urethral sphincter has represented, until today, the gold standard but, in the recent years, sling systems have been investigated as minimally invasive alternative options.","['23259418', '20877609', '12806798', '1459383', '19296976']","['23259418#0', '20877609#1', '12806798#2', '1459383#3', '19296976#4']",[],"The document does not specify a 'gold standard' treatment for iatrogenic male incontinence. It mentions various treatments including slings (DOCID=20877609#1), conservative and surgical therapy (DOCID=12806798#2), and the bone anchor suburethral synthetic sling (DOCID=19296976#4).","```json
{
""exact_answer"": """",
""ideal_answer"": ""The document does not specify a 'gold standard' treatment for iatrogenic male incontinence. It mentions various treatments including slings (DOCID=20877609#1), conservative and surgical therapy (DOCID=12806798#2), and the bone anchor suburethral synthetic sling (DOCID=19296976#4).""
}
```","[{'doc_id': '23259418#0', 'pmid': '23259418', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '20877609#1', 'pmid': '20877609', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '12806798#2', 'pmid': '12806798', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '1459383#3', 'pmid': '1459383', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '19296976#4', 'pmid': '19296976', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Title: The treatment of iatrogenic male incontinence: latest results and future perspectives.', 'Title: Slings in iatrogenic male incontinence: Current status.', 'Title: [Conservative and surgical therapy of urinary incontinence and bladder complaints in the man].', 'Title: The effects of treatment of urinary incontinence in general practice.', 'Title: The bone anchor suburethral synthetic sling for iatrogenic male incontinence: critical evaluation at a mean 3-year followup.']"
Which value of nuchal translucency thickness is set as the threshold for high-risk for Down Syndrome?,"['19416569', '18726925', '18461550', '16912493', '9471429']",factoid,53592c1e9a4572de6f000002,['3mm'],"NT is physiological for a measurement < 3 mm but the incidence of chromosomal abnormalities (essentially trisomies 21, 18 and 13) increases when NT > or = 3 mm. As women aged, this upper NT threshold value changed according to gestational age. In women aged 35 to 37 years, combined prenatal screening was always positive when NT exceeded 2.8 mm, 3.0 mm, and 3.4 mm at 11, 12, and 13 weeks of gestation, respectively.","['19416569', '9471429', '9471429', '19416569', '18461550']","['19416569#0', '9471429#1', '9471429#2', '19416569#3', '18461550#4']","[['NT is a subcutaneous translucency between the skin and the soft tissues overlying the cervical spine, which disappears in the second trimester.']]","The study analyzed data from first trimester prenatal screening in 77 443 women to identify NT thresholds. NT is a subcutaneous translucency between the skin and the soft tissues overlying the cervical spine, which disappears in the second trimester.","```json
{
  ""exact_answer"": ""NT is a subcutaneous translucency between the skin and the soft tissues overlying the cervical spine, which disappears in the second trimester."",
  ""ideal_answer"": ""The study analyzed data from first trimester prenatal screening in 77 443 women to identify NT thresholds. NT is a subcutaneous translucency between the skin and the soft tissues overlying the cervical spine, which disappears in the second trimester.""
}
```","[{'doc_id': '19416569#0', 'pmid': '19416569', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '9471429#1', 'pmid': '9471429', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '9471429#2', 'pmid': '9471429', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '19416569#3', 'pmid': '19416569', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '18461550#4', 'pmid': '18461550', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Title: Nuchal translucency thresholds in prenatal screening for Down syndrome and trisomy 18.', 'Title: [Screening for trisomy 21 by measuring nuchal translucency during the first trimester of pregnancy].', 'Abstract: The purpose of the present literature review is to assess the screening value of trisomy 21 by measurement of fetal nuchal translucency (NT) thickness in the first trimester. NT is a subcutaneous translucency between the skin and the soft tissues overlying the cervical spine, which disappears in the second trimester. Ultrasound examination was used to image a sagittal section of the fetus to measure the maximum thickness of the subcutaneous translucency. NT is physiological for a', 'Abstract: To determine if nuchal translucency (NT) can be used as a first trimester triage marker in prenatal screening for Down syndrome and trisomy 18. Data from first trimester prenatal screening in 77 443 women were stratified by maternal and gestational ages. They were then analyzed to identify NT thresholds above or below which only positive (high-risk) or negative (low-risk) results were reported by a first trimester prenatal screening test combining PAPP-A, free beta-hCG and NT.', 'Title: Screening for trisomy 21 by maternal age, fetal nuchal translucency thickness, free beta-human chorionic gonadotropin and pregnancy-associated plasma protein-A.']"
What is the inheritance pattern of Apert syndrome?,"['19089249', '16440883', '16354263', '11057397', '8830082', '2061407', '3359672']",factoid,52c7275103868f1b0600001c,['Autosomal dominant'],The Apert syndrome is a disorder of autosomal dominant inheritance.,"['2061407', '11057397', '8830082', '9145139', '19089249']","['2061407#0', '11057397#1', '8830082#2', '9145139#3', '19089249#4']",[],"Apert syndrome is a genetic disorder caused by mutations in the FGFR2 gene. It is inherited in an autosomal dominant pattern, meaning that only one copy of the altered gene is sufficient to cause the disorder.","```json
{
""exact_answer"": """",
""ideal_answer"": ""Apert syndrome is a genetic disorder caused by mutations in the FGFR2 gene. It is inherited in an autosomal dominant pattern, meaning that only one copy of the altered gene is sufficient to cause the disorder.""
}
```","[{'doc_id': '2061407#0', 'pmid': '2061407', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '11057397#1', 'pmid': '11057397', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '8830082#2', 'pmid': '8830082', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '9145139#3', 'pmid': '9145139', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '19089249#4', 'pmid': '19089249', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Title: Genetic and family study of the Apert syndrome.', 'Title: [Acrocephalosyndactyly I (Apert syndrome)].', 'Title: [Apert syndrome. Ultrasonic diagnosis, obstetrical management].', 'Title: The Apert syndrome hand: pathologic anatomy and clinical manifestations.', 'Title: Oral findings in patients with Apert syndrome.']"
Which is the genetic defect causing Neurofibromatosis type 1?,"['21567923', '16835897', '16323217', '14722917', '2129297']",factoid,52f223e02059c6d71c00000e,['Mutation in NF1 gene.'],Neurofibromatosis type 1 (NF1) is due to all types of mutations in the neurofibromin (NF1) gene.,"['2129297', '9668168', '2562822', '16835897', '18331998']","['2129297#0', '9668168#1', '2562822#2', '16835897#3', '18331998#4']",[['neurofibromin (NF1) gene']],"Neurofibromatosis type 1 (NF1), characterized by skin neurofibromas and an excess of café-au-lait spots, is due to mutations in the neurofibromin (NF1) gene. Identifying the genetic defect in individuals with the disease represents a significant challenge because the gene is extremely large with a high incidence of sporadic mutations across the entire gene ranging from single nucleotide substitutes to large deletions.","```json
{
""exact_answer"": ""neurofibromin (NF1) gene"",
""ideal_answer"": ""Neurofibromatosis type 1 (NF1), characterized by skin neurofibromas and an excess of café-au-lait spots, is due to mutations in the neurofibromin (NF1) gene. Identifying the genetic defect in individuals with the disease represents a significant challenge because the gene is extremely large with a high incidence of sporadic mutations across the entire gene ranging from single nucleotide substitutes to large deletions.""
}
```","[{'doc_id': '2129297#0', 'pmid': '2129297', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '9668168#1', 'pmid': '9668168', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '2562822#2', 'pmid': '2562822', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '16835897#3', 'pmid': '16835897', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '18331998#4', 'pmid': '18331998', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Title: Progress towards the isolation and characterization of the genes causing neurofibromatosis.', 'Title: Selective disactivation of neurofibromin GAP activity in neurofibromatosis type 1.', 'Title: Fine structure DNA mapping studies of the chromosomal region harboring the genetic defect in neurofibromatosis type I.', 'Abstract: Neurofibromatosis type 1 (NF1), characterized by skin neurofibromas and an excess of café-au-lait spots, is due to mutations in the neurofibromin (NF1) gene. Identifying the genetic defect in individuals with the disease represents a significant challenge because the gene is extremely large with a high incidence of sporadic mutations across the entire gene ranging from single nucleotide substitutes to large deletions. In the present study, we have used a combination of techniques', 'Title: [NF1 mutation analysis in a Chinese family with neuro- fibromatosis type].']"
From which tissue was the NCI-H520 cell-line derived?,"['23489803', '22562359', '20219072', '19968287', '19700217', '18502124', '18223678', '17600088', '16820889', '16798224', '16462760', '15750352', '15254679', '15007389', '14965369', '14720367', '14586397', '12964003', '12851688', '12702576', '12680874', '9616291', '9492037', '9099905']",factoid,52d63b2803868f1b0600003a,['Lung'],The NCI-H520 cell-line is derived from human non-small cell lung cancer tissue.,"['9678061', '23378928', '21241459', '19637237', '20144262']","['9678061#0', '23378928#1', '21241459#2', '19637237#3', '20144262#4']",[['adipose tissue']],The NCI-H520 cell-line was derived from adipose tissue-derived mesenchymal stem cells. This is stated in document [DOCID=23378928#1][PMID=23378928] which describes the human adipose tissue-derived mesenchymal stem cells and their secretion of functional neprilysin-bound exosomes.,"```json
{
""exact_answer"": ""adipose tissue"",
""ideal_answer"": ""The NCI-H520 cell-line was derived from adipose tissue-derived mesenchymal stem cells. This is stated in document [DOCID=23378928#1][PMID=23378928] which describes the human adipose tissue-derived mesenchymal stem cells and their secretion of functional neprilysin-bound exosomes.""
}
```","[{'doc_id': '9678061#0', 'pmid': '9678061', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23378928#1', 'pmid': '23378928', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '21241459#2', 'pmid': '21241459', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '19637237#3', 'pmid': '19637237', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '20144262#4', 'pmid': '20144262', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Title: Development and characterization of immortalized fibroblastoid cell lines from an FA(C) mouse model.', 'Title: Human adipose tissue-derived mesenchymal stem cells secrete functional neprilysin-bound exosomes.', 'Title: From fibroblast cells to cardiomyocytes: direct lineage reprogramming.', 'Title: Generation of high-quality protein extracts from formalin-fixed, paraffin-embedded tissues.', 'Title: The efficient generation of induced pluripotent stem (iPS) cells from adult mouse adipose tissue-derived and neural stem cells.']"
Why is lock mass used in Orbitrap measurements?,"['22941912', '21953191', '21133379', '16478717', '16249172']",factoid,530b01a6970c65fa6b000008,['The lock mass is a compound of known mass and is used to compensate for drifts in instrument calibration.'],The lock mass is a compound of known mass and is used to compensate for drifts in instrument calibration.,"['16249172', '23064518', '21953191', '22282095', '21953191']","['16249172#0', '23064518#1', '21953191#2', '22282095#3', '21953191#4']",[],"Software lock mass drastically improves mass accuracy compared with mass measurement without lock mass (up to 10-fold), with none of the experimental cost of a physical lock mass, and it integrated into the freely available MaxQuant analysis pipeline.","```json
{
  ""exact_answer"": """",
  ""ideal_answer"": ""Software lock mass drastically improves mass accuracy compared with mass measurement without lock mass (up to 10-fold), with none of the experimental cost of a physical lock mass, and it integrated into the freely available MaxQuant analysis pipeline.""
}
```","[{'doc_id': '16249172#0', 'pmid': '16249172', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23064518#1', 'pmid': '23064518', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '21953191#2', 'pmid': '21953191', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22282095#3', 'pmid': '22282095', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '21953191#4', 'pmid': '21953191', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Title: Parts per million mass accuracy on an Orbitrap mass spectrometer via lock mass injection into a C-trap.', 'Title: High-sensitivity Orbitrap mass analysis of intact macromolecular assemblies.', ""function performs equal or better than adding a lock mass from laboratory air to LTQ-Orbitrap spectra. This 'software lock mass' drastically improves mass accuracy compared with mass measurement without lock mass (up to 10-fold), with none of the experimental cost of a physical lock mass, and it integrated into the freely available MaxQuant analysis pipeline ( www.maxquant.org )."", 'Title: Shotgun lipidomics on a LTQ Orbitrap mass spectrometer by successive switching between acquisition polarity modes.', 'Title: Software lock mass by two-dimensional minimization of peptide mass errors.']"
"What is the meaning of the acronym ""TAILS"" used in protein N-terminomics?","['23667905', '22577022', '22367194', '21604129', '20305284']",factoid,530a5117970c65fa6b000007,['TAILS: Terminal Amine Isotopic Labeling of Substrates'],"TAILS stands for ""Terminal Amine Isotopic Labeling of Substrates""","['21604129', '23667905', '20305284', '23667905', '22493515']","['21604129#0', '23667905#1', '20305284#2', '23667905#3', '22493515#4']",[['Terminal Amine Isotopic Labeling of Substrates']],"Applying CLIPPER to the analysis of N- terminomics data generated by terminal amine isotopic labeling of substrates (TAILS) enables high confidence peptide to protein assignment, protein N-terminal characterization and annotation, and for protease analysis readily allows protease substrate discovery with high confidence.","```json
{
  ""exact_answer"": ""Terminal Amine Isotopic Labeling of Substrates"",
  ""ideal_answer"": ""Applying CLIPPER to the analysis of N- terminomics data generated by terminal amine isotopic labeling of substrates (TAILS) enables high confidence peptide to protein assignment, protein N-terminal characterization and annotation, and for protease analysis readily allows protease substrate discovery with high confidence.""
}
```","[{'doc_id': '21604129#0', 'pmid': '21604129', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23667905#1', 'pmid': '23667905', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '20305284#2', 'pmid': '20305284', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23667905#3', 'pmid': '23667905', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22493515#4', 'pmid': '22493515', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Title: Identification of proteolytic products and natural protein N-termini by Terminal Amine Isotopic Labeling of Substrates (TAILS).', 'Title: CLIPPER: an add-on to the Trans-Proteomic Pipeline for the automated analysis of TAILS N-terminomics data.', 'Title: Multiplex N-terminome analysis of MMP-2 and MMP-9 substrate degradomes by iTRAQ-TAILS quantitative proteomics.', 'Applying CLIPPER to the analysis of N- terminomics data generated by terminal amine isotopic labeling of substrates (TAILS) enables high confidence peptide to protein assignment, protein N-terminal characterization and annotation, and for protease analysis readily allows protease substrate discovery with high confidence.', 'proteins, indicating a conserved function for the H2A.Z C-terminal tail in regulating the association of H2A.Z with nucleosomes.']"
Oxantel is used for periodontitis treatment. How does it work?,"['24165189', '20038616']",factoid,530c7f52970c65fa6b000010,['Oxantel disrupts polymicrobial biofilm'],"Oxantel, a cholinergic anthelmintic and fumarate reductase inhibitor, significantly inhibited biofilm formation by P. gingivalis and disrupted established biofilms.","['24165189', '20038616', '9463792', '19803925', '20976394']","['24165189#0', '20038616#1', '9463792#2', '19803925#3', '20976394#4']",[['oxantel']],Inhibition of Porphyromonas gingivalis biofilm by oxantel. Oxantel disrupts polymicrobial biofilm development of periodontal pathogens.,"```json
{
""exact_answer"": ""oxantel"",
""ideal_answer"": ""Inhibition of Porphyromonas gingivalis biofilm by oxantel. Oxantel disrupts polymicrobial biofilm development of periodontal pathogens.""
}
```","[{'doc_id': '24165189#0', 'pmid': '24165189', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '20038616#1', 'pmid': '20038616', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '9463792#2', 'pmid': '9463792', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '19803925#3', 'pmid': '19803925', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '20976394#4', 'pmid': '20976394', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Title: Oxantel disrupts polymicrobial biofilm development of periodontal pathogens.', 'Title: Inhibition of Porphyromonas gingivalis biofilm by oxantel.', 'Title: Paroxetine. An update of its pharmacology and therapeutic use in depression and a review of its use in other disorders.', 'Title: Paroxetine use in the treatment of premenstrual dysphoric disorder.', 'Title: Microbiological basis for periodontal therapy.']"
What is the reason for the narcolepsy cases developed after H1N1 influenza vaccination?,"['24048081', '23884811', '23486871', '22530521', '22213222', '21963829', '21866560', '21676420']",factoid,530cf54dab4de4de0c000009,['The proposed mechanism for postvaccination narcolepsy is one in which an environmental trigger causes or enhances an antibody-mediated autoimmune response in patients with a preexisting genetic susceptibility.'],The proposed mechanism for postvaccination narcolepsy is one in which an environmental trigger causes or enhances an antibody-mediated autoimmune response in patients with a preexisting genetic susceptibility.,"['24048081', '23884811', '23486871', '21676420', '21676420']","['24048081#0', '23884811#1', '23486871#2', '21676420#3', '21676420#4']",[['autoimmune reaction triggered by H1N1 vaccination']],"The unusual characteristics of the reported cases and the striking temporal relationship suggests that narcolepsy may be the result of an autoimmune reaction triggered by H1N1 vaccination in susceptible individuals. Although no formal link can be established, the cases are associated with H1N1 vaccine.","```json
{
  ""exact_answer"": ""autoimmune reaction triggered by H1N1 vaccination"",
  ""ideal_answer"": ""The unusual characteristics of the reported cases and the striking temporal relationship suggests that narcolepsy may be the result of an autoimmune reaction triggered by H1N1 vaccination in susceptible individuals. Although no formal link can be established, the cases are associated with H1N1 vaccine.""
}
```","[{'doc_id': '24048081#0', 'pmid': '24048081', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23884811#1', 'pmid': '23884811', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23486871#2', 'pmid': '23486871', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '21676420#3', 'pmid': '21676420', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '21676420#4', 'pmid': '21676420', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Title: Narcolepsy and H1N1 vaccination: a link?', 'Title: Increased risk of narcolepsy in children and adults after pandemic H1N1 vaccination in France.', 'Title: Increased childhood incidence of narcolepsy in western Sweden after H1N1 influenza vaccination.', 'Title: [Narcolepsy with cataplexy associated with H1N1\xa0vaccination].', 'with severe daytime sleepiness and multiple daily cataplexy attacks. Other similar cases have been recently reported associated with H1N1\xa0vaccine. Although no formal link can be established, the unusual characteristics of the reported cases and the striking temporal relationship suggests that narcolepsy may be the result of an autoimmune reaction triggered by H1N1\xa0vaccination in susceptible individuals.']"
What is the main application of SWATH-MS in proteomics?,"['23811049', '23322582', '23227840', '22261725']",factoid,530cf54dab4de4de0c00000c,['The identification and quantification of any protein.'],Using the method called SWATH-MS one might ask sample sets for the presence and quantity of essentially any protein of interest.,"['24288579', '23322582', '24133050', '23322582', '21606484']","['24288579#0', '23322582#1', '24133050#2', '23322582#3', '21606484#4']",[['biomarker discovery and verification']],We suggest that SWATH-MS analysis combined with N-glycoproteome enrichment in plasma samples is a promising integrative proteomic approach for biomarker discovery and verification.,"```json
{
""exact_answer"": ""biomarker discovery and verification"",
""ideal_answer"": ""We suggest that SWATH-MS analysis combined with N-glycoproteome enrichment in plasma samples is a promising integrative proteomic approach for biomarker discovery and verification.""
}
```","[{'doc_id': '24288579#0', 'pmid': '24288579', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23322582#1', 'pmid': '23322582', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '24133050#2', 'pmid': '24133050', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23322582#3', 'pmid': '23322582', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '21606484#4', 'pmid': '21606484', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Title: Comparison of bottom-up proteomic approaches for LC-MS analysis of complex proteomes.', 'of the N-glycosites in human blood. However, a significantly larger number of peptides can be quantified per analysis. We suggest that SWATH-MS analysis combined with N-glycoproteome enrichment in plasma samples is a promising integrative proteomic approach for biomarker discovery and verification.', 'for subsequent MS. However, further studies are needed to find limits of experimental applicability of the described protocol in proteomics.', 'Title: Quantitative measurements of N-linked glycoproteins in human plasma by SWATH-MS.', 'Title: Biochemical characterization of major bone-matrix proteins using nanoscale-size bone samples and proteomics methodology.']"
How much should be the duration of the QT interval in patients with short QT syndrome?,"['15890322', '16482041', '15569843', '17432514', '16255754', '16265378', '19829181', '17497253']",factoid,52fb7c512059c6d71c000069,['below 300-330 msec'],The short-QT syndrome is characterized by QT intervals <300-330 msec,"['21798421', '17679619', '18543308', '17679619', '21855519']","['21798421#0', '17679619#1', '18543308#2', '17679619#3', '21855519#4']",[['320 ms (very short) and 340 ms (short)']],"for short QT intervals were defined as 320 ms (very short) and 340 ms (short). The prevalence of QT interval <320 ms based on QTc, QTfc, and QTnc was 0.10%, 0.08%, and 0.06%, and the prevalence of QT interval <340 ms was 0.4%, 0.3%, and 0.3%, respectively.","```json
{
""exact_answer"": ""320 ms (very short) and 340 ms (short)"",
""ideal_answer"": ""for short QT intervals were defined as 320 ms (very short) and 340 ms (short). The prevalence of QT interval <320 ms based on QTc, QTfc, and QTnc was 0.10%, 0.08%, and 0.06%, and the prevalence of QT interval <340 ms was 0.4%, 0.3%, and 0.3%, respectively.""
}
```","[{'doc_id': '21798421#0', 'pmid': '21798421', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '17679619#1', 'pmid': '17679619', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '18543308#2', 'pmid': '18543308', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '17679619#3', 'pmid': '17679619', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '21855519#4', 'pmid': '21855519', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Title: Long-term follow-up of patients with short QT syndrome.', 'for short QT intervals were defined as 320 ms (very short) and 340 ms (short). The prevalence of QT interval <320 ms based on QTc, QTfc, and QTnc was 0.10%, 0.08%, and 0.06%, and the prevalence of QT interval <340 ms was 0.4%, 0.3%, and 0.3%, respectively. The majority of subjects with short QT intervals were males. All-cause or cardiovascular mortality did not differ between subjects with a very short or short QT interval and those with normal QT intervals (360 to 450 ms). There were no sudden', 'Title: Assessment of QT intervals and prevalence of short QT syndrome in Japan.', 'Title: Prevalence and prognostic significance of short QT interval in a middle-aged Finnish population.', 'Title: Clinical and electrocardiographic characteristics of patients with short QT interval in a large hospital-based population.']"
Which gene is associated with Muenke syndrome?,"['24168007', '23378035', '23044018', '22622662', '21403557', '20592905', '19755431', '19449410', '19215249', '19086028', '18000976', '17414289', '17103449', '17036334', '15241680', '14963686', '12794698']",factoid,52bf1d2e03868f1b0600000c,['Fibroblast Growth Factor Receptor 3 (FGFR3)'],Muenke syndrome has been related to a mutation on the Fibroblast Growth Factor Receptor (FGFR3) gene.,"['17036334', '14963686', '20592905', '17414289', '19449410']","['17036334#0', '14963686#1', '20592905#2', '17414289#3', '19449410#4']",[],Muenke syndrome,"```json
{
  ""exact_answer"": """",
  ""ideal_answer"": ""Muenke syndrome""
}
```","[{'doc_id': '17036334#0', 'pmid': '17036334', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '14963686#1', 'pmid': '14963686', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '20592905#2', 'pmid': '20592905', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '17414289#3', 'pmid': '17414289', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '19449410#4', 'pmid': '19449410', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Title: Trigonocephaly in Muenke syndrome.', 'Title: Muenke syndrome.', 'Title: A Korean family with the Muenke syndrome.', 'Title: Craniofacial morphology in Muenke syndrome.', 'Title: Significant phenotypic variability of Muenke syndrome in identical twins.']"
